System.Time_Stamp,vtti.timestamp,FOT_Control.Speed,Head_Unit.Longitude,Head_Unit.Latitude,Head_Unit.MSL_Altitude,IMU.Gyro_X,IMU.Gyro_Y,IMU.Gyro_Z,IMU.Accel_X,IMU.Accel_Y,IMU.Accel_Z
336,35200,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
337,35299,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9889
338,35400,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
339,35500,0, , , ,-0.650391,0,-0.325195,0.0029,-0.0058,-0.9918
340,35600,0, , , , , , ,0.0029,-0.0058,-0.9889
341,35701,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
342,35799,0,121.501945,31.286953,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
343,35900,0, , , ,-0.325195,0,-0.325195,0.0058,-0.0058,-0.9918
344,35999,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
345,36100,0, , , ,-0.650391,0,-0.325195,0.0029,-0.0058,-0.9889
346,36199,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
347,36300,0, , , ,-0.325195,0,0,0.0058,-0.0058,-0.9918
348,36399,0, , , ,-0.325195,0,-0.325195,0.0058,-0.0058,-0.9918
349,36500,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
350,36600,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
351,36700,0, , , , , , ,0.0029,-0.0087,-0.9918
352,36799,0,121.50193,31.286974,141,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
353,36900,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9889
354,36999,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
355,37100,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0087,-0.9947
356,37199,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
357,37300,0, , , ,-0.650391,0,0,0.0029,-0.0058,-0.9918
358,37399,0, , , ,0,0,0,0.0029,-0.0058,-0.9889
359,37500,0, , , ,0,-0.325195,-0.325195,0.0058,-0.0058,-0.9918
360,37600,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
361,37700,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
362,37800,0,121.50193,31.286974,141, , , ,0.0029,-0.0058,-0.9889
363,37899,0, , , ,-0.650391,0,0,0.0058,-0.0058,-0.9918
364,38000,0, , , ,0,1.300781,0.325195,0.0029,-0.0058,-0.9918
365,38099,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9889
366,38200,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
367,38299,0, , , ,0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
368,38400,0, , , ,-0.650391,-0.325195,0,0.0029,-0.0058,-0.9918
369,38499,0, , , ,0,0.650391,0.325195,0.0029,-0.0058,-0.9918
370,38600,0, , , ,-0.650391,-0.325195,0,0.0029,-0.0058,-0.9889
371,38700,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
372,38800,0,121.50193,31.286993,141, , , ,0.0029,-0.0087,-0.9918
373,38899,0, , , ,-1.300781,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
374,39000,0, , , ,0,0.325195,0,0.0029,-0.0058,-0.9889
375,39100,0, , , ,-0.325195,-0.650391,-0.325195,0.0029,-0.0058,-0.9889
376,39200,0, , , ,0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
377,39300,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0087,-0.9918
378,39400,0, , , ,-1.625977,0,0,0.0029,-0.0058,-0.9918
379,39500,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9889
380,39600,0, , , ,0,-0.650391,-0.325195,0.0029,-0.0058,-0.9889
381,39700,0, , , ,0,0,0,0.0029,-0.0087,-0.9918
382,39800,0,121.501923,31.286983,141, , , ,0.0058,-0.0058,-0.9918
383,39900,0, , , ,0,0,-0.325195, , , 
384,39999,0, , , ,-0.975586,-0.325195,0,0.0029,-0.0087,-0.9889
385,40100,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9889
386,40201,0, , , ,0,-0.975586,-0.325195,0.0029,-0.0029,-0.9947
387,40300,0, , , ,0,-0.325195,0,0.0029,-0.0087,-0.9889
388,40399,0, , , ,0,-0.325195,0,0.0029,-0.0087,-0.9889
389,40500,0, , , ,-1.625977,0,0,0.0029,-0.0029,-0.9889
390,40601,0, , , ,0,0,-0.650391,0.0029,-0.0087,-0.9918
391,40700,0, , , ,0,-0.975586,-0.325195,0.0029,-0.0087,-0.9918
392,40800,0,121.501923,31.286993,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
393,40900,0, , , , , , ,0.0029,-0.0029,-0.9889
394,40999,0, , , ,0.650391,0,0,0.0029,-0.0087,-0.9918
395,41100,0, , , ,0,0,-0.650391,0.0058,-0.0058,-0.9918
396,41199,0, , , ,0,-0.650391,-0.325195,0.0029,-0.0058,-0.9918
397,41300,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0087,-0.986
398,41399,0, , , ,0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
399,41500,0, , , ,-0.650391,-0.325195,0,0.0029,-0.0058,-0.9918
400,41599,0, , , ,0.975586,0,-0.650391,0.0029,-0.0058,-0.9918
401,41700,0, , , ,-0.325195,-0.650391,0,0.0029,-0.0087,-0.9918
402,41800,0,121.501923,31.287001,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
403,41900,0, , , , , , ,0.0029,-0.0058,-0.9918
404,41999,0, , , ,0,0,0,0.0029,-0.0087,-0.9918
405,42100,0, , , ,0,0,-0.650391,0.0029,-0.0058,-0.9918
406,42199,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9889
407,42300,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
408,42399,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
409,42500,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
410,42599,0, , , ,0,0,-0.650391,0.0029,-0.0058,-0.9889
411,42700,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9889
412,42800,0,121.501877,31.287029,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
413,42900,0, , , , , , ,0.0029,-0.0058,-0.9918
414,42999,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
415,43100,0, , , ,0.325195,-0.325195,-0.650391,0.0029,-0.0058,-0.9889
416,43199,0, , , ,0,0,0,0.0029,-0.0058,-0.9889
417,43300,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
418,43399,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
419,43500,0, , , ,-0.650391,-0.325195,0,0.0029,-0.0058,-0.9889
420,43599,0, , , ,0.650391,0,-0.975586,0.0029,-0.0058,-0.9889
421,43700,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
422,43800,0,121.501854,31.287073,141,-0.325195,0,0,0.0029,-0.0058,-0.9918
423,43900,0, , , , , , ,0.0029,-0.0058,-0.9918
424,43999,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9889
425,44100,0, , , ,0,-0.325195,-0.975586,0.0029,-0.0058,-0.9889
426,44199,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
427,44300,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
428,44399,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
429,44500,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
430,44599,0, , , ,0,-0.325195,-0.975586,0.0029,-0.0058,-0.9889
431,44700,0, , , ,0,-0.325195,0,0.0029,-0.0058,-0.9918
432,44800,0,121.501823,31.287104,141,0,0,0,0.0029,-0.0058,-0.9918
433,44900,0, , , , , , ,0.0029,-0.0058,-0.9918
434,44999,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
435,45100,0, , , ,-0.325195,-0.325195,-1.625977,0.0029,-0.0058,-0.9889
436,45199,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
437,45300,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
438,45399,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
439,45500,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
440,45599,0, , , ,0,-0.325195,-1.300781,0.0029,-0.0058,-0.9889
441,45700,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
442,45800,0,121.501816,31.287134,141,0,0,0,0.0029,-0.0058,-0.9918
443,45900,0, , , , , , ,0.0029,-0.0058,-0.9889
444,45999,0, , , ,0,-0.650391,-0.325195,0.0029,-0.0058,-0.9889
445,46100,0, , , ,0,-0.325195,-0.650391,0.0029,-0.0087,-0.9918
446,46199,0, , , ,-0.325195,0,0.325195,0.0029,-0.0058,-0.9918
447,46300,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
448,46399,0, , , ,-0.650391,0,0,0.0029,-0.0058,-0.9889
449,46500,0, , , ,0,-0.650391,-0.325195,0.0029,-0.0058,-0.9918
450,46599,0, , , ,-0.325195,-0.325195,-0.650391,0.0029,-0.0058,-0.9918
451,46700,0, , , ,0,-0.325195,0.325195,0.0029,-0.0058,-0.9918
452,46800,0,121.501785,31.287167,141,-0.325195,0,0,0.0029,-0.0058,-0.9889
453,46900,0, , , , , , ,0.0029,-0.0058,-0.9889
454,46999,0, , , ,0,-0.650391,0,0.0029,-0.0058,-0.9918
455,47100,0, , , ,-0.325195,-0.325195,-0.650391,0.0029,-0.0058,-0.9918
456,47199,0, , , ,0,0,0,0.0029,-0.0058,-0.9889
457,47300,0, , , ,0,0,0,0.0029,-0.0058,-0.9889
458,47399,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9889
459,47500,0, , , ,-0.325195,-0.650391,-0.650391,0.0029,-0.0058,-0.9918
460,47601,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
461,47700,0, , , ,-0.650391,-0.325195,0.325195,0.0029,-0.0058,-0.9889
462,47800,0,121.501762,31.287188,141,-0.325195,0,0,0.0029,-0.0058,-0.9889
463,47900,0, , , , , , ,0.0029,-0.0058,-0.9889
464,47999,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
465,48100,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
466,48199,0, , , ,0,0,0,0.0029,-0.0058,-0.9889
467,48300,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
468,48399,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
469,48500,0, , , ,0,0,-0.650391,0.0029,-0.0087,-0.9918
470,48599,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
471,48700,0, , , ,-0.650391,0,0,0.0029,-0.0058,-0.9889
472,48800,0,121.501747,31.287201,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
473,48900,0, , , , , , ,0.0029,-0.0058,-0.9918
474,48999,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
475,49100,0, , , ,0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
476,49199,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.986
477,49300,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
478,49399,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
479,49500,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
480,49599,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
481,49700,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
482,49800,0,121.501747,31.287216,141,-0.325195,0,0,0.0029,-0.0058,-0.9889
483,49900,0, , , , , , ,0.0029,-0.0058,-0.9918
484,50001,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
485,50099,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
486,50200,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
487,50299,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
488,50400,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
489,50499,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
490,50600,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
491,50699,0, , , ,0,-0.325195,0,0.0029,-0.0058,-0.9889
492,50800,0,121.501732,31.28722,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
493,50900,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
494,51000,0, , , , , , ,0.0029,-0.0058,-0.9918
495,51099,0, , , ,-0.325195,0,-0.650391,0.0029,-0.0058,-0.9918
496,51200,0, , , ,0,-0.650391,-0.325195,0.0029,-0.0058,-0.9889
497,51299,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
498,51400,0, , , ,0,0,-0.650391,0.0029,-0.0058,-0.9918
499,51499,0, , , ,-0.650391,0,0,0.0029,-0.0058,-0.9918
500,51600,0, , , ,-0.650391,0,-0.650391,0.0029,-0.0058,-0.9918
501,51699,0, , , ,-0.325195,-0.325195,0,0.0058,-0.0058,-0.9889
502,51800,0,121.501717,31.287243,141,-0.325195,0,0,0.0029,-0.0058,-0.9918
503,51900,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
504,52000,0, , , , , , ,0.0029,-0.0058,-0.9918
505,52099,0, , , ,-0.325195,0.325195,-0.325195,0.0029,-0.0087,-0.9918
506,52200,0, , , ,-0.325195,-0.650391,0,0.0029,-0.0058,-0.9889
507,52299,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
508,52400,0, , , ,0,0,-0.650391,0.0029,-0.0058,-0.9889
509,52499,0, , , ,-0.650391,0,0,0.0058,-0.0087,-0.9918
510,52600,0, , , ,0,0.325195,-0.325195,0.0029,-0.0058,-0.9918
511,52699,0, , , ,-0.650391,-0.325195,0,0.0029,-0.0058,-0.9889
512,52800,0,121.501709,31.287256,141,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
513,52900,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9889
514,53000,0, , , , , , ,0.0029,-0.0058,-0.9918
515,53101,0, , , ,-0.650391,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
516,53199,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
517,53300,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9889
518,53399,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
519,53500,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
520,53599,0, , , ,-0.650391,-0.325195,0,0.0029,-0.0058,-0.9918
521,53700,0, , , ,0,0.975586,0.650391,0.0029,-0.0058,-0.9889
522,53799,0,121.501709,31.287252,141,-0.325195,-0.650391,0,0.0029,-0.0058,-0.9889
523,53900,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
524,54000,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
525,54100,0, , , , , , ,0.0029,-0.0058,-0.9918
526,54199,0, , , ,0,0.325195,0,0.0029,-0.0058,-0.9889
527,54300,0, , , ,-0.325195,-0.650391,-0.325195,0.0029,-0.0058,-0.9889
528,54399,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
529,54500,0, , , ,0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
530,54599,0, , , ,-1.300781,-0.325195,0,0.0029,-0.0058,-0.9918
531,54700,0, , , ,0,0.325195,-0.325195,0.0029,-0.0058,-0.9889
532,54799,0,121.501694,31.287256,141,-0.325195,-0.975586,-0.325195,0.0029,-0.0058,-0.9889
533,54900,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
534,55000,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
535,55100,0, , , , , , ,0.0058,-0.0058,-0.9918
536,55199,0, , , ,0,-0.325195,-0.650391,0.0029,-0.0058,-0.9889
537,55300,0, , , ,-0.325195,-0.650391,-0.325195,0.0029,-0.0058,-0.9918
538,55399,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9889
539,55500,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
540,55600,0, , , ,-1.625977,0,-0.325195,0.0029,-0.0058,-0.9918
541,55700,0, , , ,0,0,-0.650391,0.0029,-0.0058,-0.9889
542,55799,0,121.501678,31.28727,141,0,-1.300781,-0.325195,0.0029,-0.0058,-0.9918
543,55900,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
544,56000,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
545,56100,0, , , , , , ,0.0029,-0.0058,-0.9918
546,56199,0, , , ,0,0,-0.325195,0.0058,-0.0058,-0.9889
547,56300,0, , , ,0,-0.975586,-0.325195,0.0029,-0.0058,-0.9889
548,56399,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
549,56500,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
550,56599,0, , , ,-1.300781,0,0,0.0029,-0.0058,-0.9918
551,56700,0, , , ,0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
552,56799,0,121.501678,31.287233,141,0,-0.650391,0,0.0029,-0.0058,-0.9918
553,56900,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
554,57000,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
555,57100,0, , , , , , ,0.0029,-0.0058,-0.9889
556,57201,0, , , ,-0.650391,0,0,0.0029,-0.0058,-0.9918
557,57299,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
558,57400,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9889
559,57499,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
560,57600,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
561,57699,0, , , ,-0.975586,0,0,0.0029,-0.0058,-0.9918
562,57800,0,121.501709,31.287207,141,0.325195,0,-0.650391,0.0029,-0.0058,-0.9918
563,57899,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
564,58000,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
565,58100,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
566,58200,0, , , , , , ,0.0029,-0.0058,-0.9918
567,58299,0, , , ,0.975586,0,-0.650391,0.0029,-0.0058,-0.9918
568,58400,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
569,58499,0, , , ,0,0,-0.325195,0.0029,-0.0029,-0.9918
570,58600,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
571,58699,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
572,58800,0,121.501709,31.287193,141,0,0,-0.650391,0.0029,-0.0058,-0.9889
573,58899,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
574,59000,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
575,59100,0, , , ,0.650391,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
576,59200,0, , , , , , ,0.0029,-0.0058,-0.9889
577,59299,0, , , ,0,0,-1.300781,0.0029,-0.0058,-0.9918
578,59400,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
579,59499,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
580,59600,0, , , ,-0.650391,0,-0.325195,0.0029,-0.0058,-0.9889
581,59699,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
582,59800,0,121.501709,31.287189,141,0,-0.325195,-1.300781,0.0029,-0.0058,-0.9918
583,59899,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
584,60000,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
585,60100,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
586,60200,0, , , , , , ,0.0029,-0.0058,-0.9918
587,60299,0, , , ,-0.325195,-0.325195,-1.300781,0.0029,-0.0058,-0.9889
588,60400,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
589,60499,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
590,60600,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
591,60699,0, , , ,-0.650391,0,-0.325195,0.0029,-0.0058,-0.9918
592,60800,0,121.501717,31.287167,141,-0.325195,0,-1.300781,0.0029,-0.0058,-0.9889
593,60899,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
594,61000,0, , , ,-0.650391,0,0,0.0029,-0.0058,-0.9889
595,61100,0, , , ,-0.650391,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
596,61200,0, , , , , , ,0.0029,-0.0058,-0.9918
597,61299,0, , , ,-0.325195,-0.325195,-0.650391,0.0029,-0.0058,-0.9918
598,61400,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
599,61499,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
600,61600,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
601,61699,0, , , ,-0.325195,-0.975586,-0.325195,0.0029,-0.0058,-0.9889
602,61800,0,121.501717,31.287144,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
603,61899,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
604,62000,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
605,62100,0, , , ,0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
606,62200,0, , , , , , ,0.0029,-0.0058,-0.9918
607,62299,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
608,62400,0, , , ,-0.325195,0,0.325195,0.0029,-0.0058,-0.9918
609,62499,0, , , ,0,0,0,0.0029,-0.0058,-0.9889
610,62600,0, , , ,-0.650391,-0.325195,0,0.0029,-0.0058,-0.9889
611,62699,0, , , ,-0.325195,-0.650391,-0.325195,0.0029,-0.0058,-0.9889
612,62800,0,121.501717,31.287153,141,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
613,62899,0, , , ,-0.650391,0,0.325195,0.0029,-0.0058,-0.9918
614,63000,0, , , ,0,0,-0.325195,0.0058,-0.0058,-0.9889
615,63100,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9889
616,63200,0, , , , , , ,0.0029,-0.0058,-0.9889
617,63299,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
618,63400,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
619,63499,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
620,63600,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
621,63699,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9889
622,63800,0,121.501732,31.287113,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
623,63899,0, , , ,0,0,0,0.0029,-0.0058,-0.9889
624,64000,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
625,64100,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
626,64200,0, , , , , , ,0.0029,-0.0058,-0.9889
627,64299,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
628,64400,0, , , ,-0.650391,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
629,64499,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
630,64600,0, , , ,0,0,-0.325195,0.0029,-0.0058,-0.9918
631,64699,0, , , ,0.975586,0.650391,0,0.0029,-0.0058,-0.9889
632,64800,0,121.501732,31.287113,141,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
633,64899,0, , , ,-0.650391,0,0,0.0029,-0.0058,-0.9889
634,65000,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
635,65100,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
636,65200,0, , , , , , ,0.0029,-0.0058,-0.9918
637,65299,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
638,65400,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
639,65499,0, , , ,0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
640,65600,0, , , ,0.325195,0,0,0.0029,-0.0058,-0.9889
641,65699,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
642,65800,0,121.501747,31.287107,141,0,0,0,0.0029,-0.0058,-0.9889
643,65899,0, , , ,-0.325195,0,0,0.0029,-0.0058,-0.9918
644,66000,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
645,66100,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
646,66200,0, , , , , , ,0.0029,-0.0058,-0.9889
647,66299,0, , , ,-0.325195,-0.650391,0,0.0029,-0.0058,-0.9889
648,66400,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
649,66499,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
650,66600,0, , , ,0,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
651,66699,0, , , ,-0.650391,0,-0.325195,0.0029,-0.0058,-0.9889
652,66800,0,121.501732,31.2871,141,-0.325195,-0.650391,0,0.0029,-0.0058,-0.9889
653,66899,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
654,67000,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
655,67100,0, , , ,-0.650391,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
656,67200,0, , , , , , ,0.0029,-0.0058,-0.9918
657,67299,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9918
658,67400,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
659,67499,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
660,67600,0, , , ,-0.650391,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
661,67699,0, , , ,-0.325195,0.325195,-0.325195,0.0029,-0.0058,-0.9889
662,67800,0,121.501747,31.2871,141,-0.650391,-0.325195,0,0.0058,-0.0058,-0.9918
663,67899,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
664,68000,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
665,68100,0, , , ,-0.325195,-0.325195,0,0.0029,-0.0058,-0.9889
666,68200,0, , , , , , ,0.0029,-0.0058,-0.9918
667,68299,0, , , ,-0.650391,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
668,68400,0, , , ,0,0,0,0.0029,-0.0058,-0.9918
669,68499,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9889
670,68600,0, , , ,-0.650391,-0.325195,-0.325195,0.0029,-0.0058,-0.9918
671,68699,0, , , ,0,0.650391,0.325195,0.0029,-0.0058,-0.9889
672,68800,0,121.501747,31.2871,141,0,0,0,0.0029,-0.0058,-0.9918
673,68899,0, , , ,-0.325195,-0.325195,-0.325195,0.0029,-0.0058,-0.9889
674,69000,0, , , ,-0.325195,0,-0.325195,0.0029,-0.0058,-0.9918
675,69100,0, , , ,-0.650391,-0.325195,0,0.0029,-0.0058,-0.9889
676,69200,0, , , , , , ,0.0029,-0.0058,-0.9889
